Key,Type,Desc,Ru,English,French,Spanish,German,Italian
Menu/Language/#Ru,Text,,Русский,Русский,Русский,Русский,Русский,Русский
Monuments/#Foreman_NoWorkCamps,Text,,"Думаете, этот монумент будут строить сами боги? Поскорей постройте рабочие лагеря, чтобы я смог пригнать рабочих на площадку!"
Monuments/#Foreman_NotEnoughArtisans,Text,,"Довольно скучная гробница, да? И такой она и останется, если срочно не появятся хоть какие-то художники! Лентяи они, все до одного. Узнайте, почему у них там такие задержки."
Monuments/#Foreman_NotEnoughBricklayers,Text,,"Между вами и мной, похоже, артель каменщиков превратилась в какой-то курорт. По крайней мере, они ещё никого не прислали."
Monuments/#Foreman_NotEnoughCarpenters,Text,,"Срочно нужен плотник! Проявите свои лидерские навыки, узнайте, почему артель плотников ничего не делает!"
Monuments/#Foreman_NotEnoughCarpenters_2,Text,,"Так много людей просто стоят и ждут, пока не объявится плотник. Он явно не торопится сюда попасть."
Monuments/#Foreman_NotEnoughStonemasons,Text,,"Впечатляющая груда камня, да? И так останется, пока на площадку не явятся каменотёсы. Местная артель каменщиков явно не получит премию за продуктивность..."
Monuments/#Foreman_NotEnoughWorkCamps,Text,,"Никто из рабочих не явился на площадку. Стоит выяснить почему, а то, может, у вас не рабочие лагеря, а лагеря отдыха."
Monuments/#Foreman_Plainstone_Stockpiled,Text,,"Торговый советник отказывается выделять камень моим рабочим. Он утверждает, вы приказали складировать весь камень. Я ему не верю, но вам, наверное, стоит разъяснить ему, что к чему."
Monuments/#Foreman_PyramidAndBentPyramid_ClearSite,Text,,Рабочие заканчивают расчищать и выравнивать площадку. Сейчас самое время собрать больше камня и известняка. Их нам понадобится очень много.
Monuments/#Foreman_Pyramid_NoProblem,Text,,"Все идёт как надо, и пирамида растёт всё выше и выше."
Monuments/#Foreman_Sandstone_Stockpiled,Text,,Вы правда приказали торговому советнику складировать весь песчаник? Он не даёт разрешение на поставки со складов.
Monuments/#Foreman_SteppedPyramid_ClearSite,Text,,Рабочие заканчивают расчищать и выравнивать площадку. После этого нам понадобится много камня для строительства этого монумента.
Monuments/#GrandMudbrickPyramidComplex,Text,,Большая конструкция кирпичной пирамиды
Monuments/#GrandPyramidComplex,Text,,Большая конструкция пирамиды
Monuments/#GrandRoyalBurialTomb,Text,,Великая царская гробница
Monuments/#GrandSteppedPyramidComplex,Text,,Большая конструкция ступенчатой пирамиды
Monuments/#LargeMastaba,Text,,Большая мастаба
Monuments/#LargeMudbrickPyramid,Text,,Большая кирпичная пирамида
Monuments/#LargeObelisk,Text,,Большой обелиск
Monuments/#LargePyramid,Text,,Большая пирамида
Monuments/#LargeRoyalBurialTomb,Text,,Большая царская гробница
Monuments/#LargeSteppedPyramid,Text,,Большая ступенчатая пирамида
Monuments/#Library_Completed,Text,,Александрийская библиотека готова. Она станет центром знаний для всего мира.
Monuments/#Library_Step_1,Text,,"Мы ждём, пока рабочие не расчистят площадку."
Monuments/#Library_Step_2,Text,,"Площадка расчищена, и сейчас каменотёсы закладывают фундамент."
Monuments/#Library_Step_3,Text,,"Фундамент заложен, и теперь мы можем начать работу над полом."
Monuments/#Library_Step_6,Text,,"Теперь нам надо покрыть крышу медью, чтобы она сверкала, словно солнце."
Monuments/#Library_Step_7,Text,,Мы выполняем завершающие работы над библиотекой.
Monuments/#Mastaba_ClearSite,Text,,"Сперва рабочим необходимо расчистить площадку под мастабу до материнской породы. Чем больше чернорабочих из рабочих лагерей, тем быстрее проходит процесс выравнивания."
Monuments/#Mastaba_Complete,Text,,Мастаба готова.
Monuments/#Mastaba_Completion,Text,,{[Mastaba]} готова на {0}%.
Monuments/#Mastaba_Phase_1,Text,,Рабочие заканчивают расчищать площадку. После этого нам понадобится много кирпичей для мастабы.
Monuments/#Mastaba_Phase_2,Text,,Все идёт как надо. Мастаба будет построена в кратчайшие сроки.
Monuments/#Mausoleum,Text,,Мавзолей
Monuments/#Mausoleum_Carpenter needed,Text,,Мавзолею требуется плотник.
Monuments/#Mausoleum_Complete,Text,,Мавзолей готов.
Monuments/#Mausoleum_PercentFinish,Text,,Мавзолей готов на {0}%.
Monuments/#Mausoleum_Phase_4_Desc,Text,,Рабочие украшают мавзолей.
Monuments/#Mausoleum_Started,Text,,"Теперь, когда у нас достаточно песчаника, можно приступить к возведению монумента. Мои рабочие уже готовят площадку."
Monuments/#MediumBentPyramid,Text,,Средняя ломаная пирамида
Monuments/#MediumMastaba,Text,,Средняя мастаба
Monuments/#MediumMudbrickPyramid,Text,,Средняя кирпичная пирамида
Monuments/#MediumPyramid,Text,,Средняя пирамида
Monuments/#MediumRoyalBurialTomb,Text,,Средняя царская гробница
Monuments/#MediumSteppedPyramid,Text,,Средняя ступенчатая пирамида
Monuments/#MudbrickPyramidComplex,Text,,Конструкция кирпичной пирамиды
Monuments/#NoAccess,Text,,"Рабочие не могут попасть к входу на площадку для монумента. Узнайте, что мешает добраться до досок, отмечающих вход."
Monuments/#NotEnoughWorkCamps,Text,,"Все рабочие города заняты на пойменных полях, и у них остаётся всего три месяца в году для работы над этим проектом. Постройте больше рабочих лагерей возле строительной площадки, чтобы ускорить процесс."
Monuments/#Obelisk_Complete,Text,,Обелиск готов!
Monuments/#Obelisk_Phase_1,Text,,Первый этап: получите гранит для возведения необработанной основы.
Monuments/#Obelisk_Phase_2_Desc,Text,,"У нас наконец-то есть достаточное количество гранита. Как только плотники закончат возводить леса, каменотёсы начнут обтёсывать обелиск."
Monuments/#Obelisk_Phase_3_Desc,Text,,Каменотёсы трудятся над великим обелиском не покладая рук.
Monuments/#OverallProgress,Text,,Общий прогресс:
Monuments/#PharosLighthouse,Text,,Фаросский маяк
Monuments/#Pharos_Completed,Text,,Фаросский маяк закончен и путеводной звездой сияет на всё восточное Средиземное море.
Monuments/#Pharos_Step_1,Text,,Рабочие начали нелёгкую работу по расчистке площадки.
Monuments/#Pharos_Step_2,Text,,Каменотёсы в поте лица закладывают фундамент маяка.
Monuments/#Pharos_Step_3,Text,,"Фундамент почти готов, и сейчас на пол укладывается паркет."
Monuments/#Pharos_Step_4,Text,,"Паркетный пол готов, и каменотёсы занялись первым ярусом маяка."
Monuments/#Pharos_Step_5,Text,,"У каменщиков нет времени любоваться своей работой над первым ярусом, потому что вот-вот начнутся работы над вторым восьмиугольным ярусом."
